Date,Close,High,Low,Open,Volume,SMA_50,SMA_200,EMA_12,EMA_26,MACD,Signal,RSI,SMA_20,BB_Upper,BB_Lower,L14,H14,%K,%D,High-Low,High-Close,Low-Close,True Range,ATR,OBV,News_Sentiment
2022-10-06,143.52040100097656,145.60269591235073,143.31316687213507,143.89541616916932,68402200,156.91837829589844,156.89148361206054,145.45381523730103,149.34416012647964,-3.890344889178607,-3.5372145023514325,42.82600999438864,148.75677185058595,160.45699900875604,137.05654469241586,135.88208060719077,156.6557045846627,36.76932056583638,39.36643688010087,2.2895290402156547,1.124989003171038,1.1645400370446168,2.2895290402156547,4.882185951806329,254029200,0.0
2022-10-07,138.25057983398438,141.2210674225479,137.6189837955429,140.6684077127789,85925600,156.58201965332032,156.73266128540038,144.3456251752523,148.52241343814666,-4.176788262894348,-3.665129254460016,31.20919262112541,147.90411834716798,160.0716406690405,135.73659602529546,135.88208060719077,156.6557045846627,11.401473470628533,29.849463502125527,3.602083627004987,2.299333578428673,5.90141720543366,5.90141720543366,4.918837203492662,168103600,0.0
2022-10-10,138.57620239257812,140.02690164719857,136.75050299743356,138.57620239257812,74899000,156.15046966552734,156.56244506835938,143.45802167022552,147.78565706440085,-4.327635394175331,-3.797630482403079,27.237462445210795,146.7687240600586,157.87050076184804,135.66694735826914,135.88208060719077,156.6557045846627,12.968954228589675,20.379916088351536,3.2763986497650137,1.7763218132141958,1.500076836550818,3.2763986497650137,4.800412228204152,243002600,0.0
2022-10-11,137.15512084960938,139.49401183769913,136.40510543994947,138.06303899554518,77033700,155.7102081298828,156.38197830200195,142.48834462089997,146.99820993737927,-4.509865316479306,-3.940077449218325,28.61277213600148,146.03547897338868,157.65748759564798,134.41347035112938,135.88208060719077,152.68847479986027,7.57473749424562,10.64838839782128,3.088906397749668,0.9178094451210086,2.171096952628659,3.088906397749668,4.658726274305053,165968900,0.0
2022-10-12,136.5235595703125,138.5170407104307,136.34593024080016,137.30319511678357,70433700,155.28688049316406,156.17845207214356,141.57068538234805,146.22230991018913,-4.651624527841079,-4.082386864942876,28.897938023798236,145.1981216430664,157.03643947386033,133.35980381227247,135.88208060719077,152.68847479986027,3.8168744332044446,8.120188718679918,2.1711104696305483,1.361919860821331,0.8091906088092173,2.1711104696305483,4.562858927135532,95535200,0.0
2022-10-13,141.1124725341797,141.70458518782445,132.60564736672077,133.2175166847836,113224000,154.83470489501954,156.00298095703124,141.50019109801443,145.84380343789215,-4.343612339877694,-4.13463195992984,39.79697683176312,144.73527908325195,156.44545581756864,133.02510234893526,132.60564736672077,152.68847479986027,42.35870270437052,17.9167715439402,9.098937821103677,5.181025617511949,3.917912203591726,9.098937821103677,4.918131650301938,208759200,0.0
2022-10-14,136.5630340576172,142.62241342006476,136.37552640505737,142.4151641571206,88598000,154.2978482055664,155.8043204498291,140.74062847641488,145.15633903935327,-4.415710562938386,-4.190847680531549,34.790021175164696,144.12736968994142,156.222309108241,132.03243027164183,132.60564736672077,152.68847479986027,19.70532637336272,21.960301170312565,6.246887015007388,1.5099408858850722,4.736946129122316,6.246887015007388,5.073210998915095,120161200,0.0
2022-10-17,140.54010009765625,141.02365655306738,138.4281998048671,139.21769847828358,85250900,153.84507263183593,155.6313438415527,140.70977795660588,144.8143954140424,-4.104617457436518,-4.173601635912543,39.31910429096767,143.53179397583008,155.06067900544193,132.00290894621824,132.60564736672077,148.6620267188795,49.41620122705031,37.16007676826119,2.5954567482002915,4.460622495450195,1.865165747249904,4.460622495450195,5.055585999418993,205412100,0.0
2022-10-18,141.8625030517578,144.77376532008952,138.76373315265158,143.57966155321216,99136600,153.42821899414062,155.46807502746583,140.88712027893695,144.59573672053983,-3.708616441602885,-4.080604597050611,42.94972607835058,142.88292694091797,153.12053692657707,132.64531695525886,132.60564736672077,145.60269591235073,71.22275224121772,46.78142661387691,6.0100321674379416,4.233665222433274,1.7763669450046675,6.0100321674379416,4.997077325515765,304548700,0.0
2022-10-19,141.97105407714844,143.0467382727137,139.6420413366173,139.82954896048238,61758300,153.01254974365236,155.28353073120118,141.05387932481565,144.40131578399237,-3.3474364591766914,-3.933970969475827,51.91987678646717,142.39639892578126,151.75666433273577,133.03613351882674,132.60564736672077,145.60269591235073,72.0579497477991,64.23230107202238,3.4046969360964,1.184235220955884,2.220461715140516,3.4046969360964,4.594575697008326,366307000,0.0
2022-10-20,141.50723266601562,143.97440668910568,140.77694373414428,141.14209572929755,64522000,152.50233795166017,155.10801872253418,141.12362599269258,144.1869392567348,-3.063313264042222,-3.7598394283891055,58.07658103337427,141.9350372314453,150.43493633854737,133.43513812434324,132.60564736672077,145.60269591235073,68.48928252717016,70.589994838729,3.197462954961395,2.00335261195724,1.194110343004155,3.197462954961395,4.463462899543712,301785000,0.0
2022-10-21,145.33628845214844,145.90867462024406,140.7769407155068,140.99405322955806,86548600,152.0835104370117,154.975140914917,141.77172790953193,144.27207623417286,-2.5003483246409246,-3.5079412076394703,57.588214675183046,141.77911224365235,149.88050209167002,133.67772239563467,132.60564736672077,145.90867462024406,95.69732393879748,78.74818540458892,5.131733904737246,4.401441954228432,0.7302919505088141,5.131733904737246,4.450775079675156,388333600,0.0
2022-10-24,147.4876251220703,148.2573820301046,144.0829287890831,145.25730575500071,75981900,151.63645751953126,154.86736869812012,142.65109671146092,144.51026504068378,-1.8591683292228536,-3.178186631956147,55.529873583783605,141.71397705078124,149.5959960985495,133.83195800301297,132.60564736672077,148.2573820301046,95.08197062153184,86.42285902916649,4.174453241021496,2.9210935779561567,1.2533596630653392,4.174453241021496,4.483201342471296,464315500,0.0
2022-10-25,150.33970642089844,150.4877458912043,147.39883932372416,148.11924989222194,74732300,151.22493316650392,154.77302154541016,143.83395974368207,144.94207551329225,-1.1081157696101798,-2.764172459486954,59.03289700148036,141.74259567260742,149.7508786745459,133.73431267066894,132.60564736672077,150.4877458912043,99.17213591517296,96.65047682516744,3.0889065674801373,3.0001207691339857,0.0887857983461515,3.0889065674801373,4.39579249043503,539047800,0.0
2022-10-26,147.38894653320312,149.99428106943935,146.0961350085406,148.97780682232195,88194300,150.75755157470704,154.6638221740723,144.38088078822378,145.12332521847082,-0.7424444302470476,-2.359826853638973,55.616108568337445,141.718416595459,149.6513373192748,133.78549587164318,132.60564736672077,150.4877458912043,82.67094125118975,92.30834926263152,3.898146060898768,0.3454253514590846,4.243571412357852,4.243571412357852,4.535366945588044,450853500,0.0
2022-10-27,142.89871215820312,147.09290769599798,142.2375113745511,146.12577976482095,109180200,150.17036407470704,154.5179702758789,144.15285484514368,144.9585390658584,-0.8056842207147099,-2.0489983270541203,56.90413894766616,141.83289337158203,149.76449484166312,133.90129190150094,132.60564736672077,150.4877458912043,57.56072072197706,79.80126596277994,4.855396321446875,0.2960388372051454,5.151435158652021,5.151435158652021,4.481796799389356,341673300,0.0
2022-10-28,153.695068359375,155.4319533375391,145.87906336998515,146.25406355734995,164762400,149.8069989013672,154.4238889312744,145.62088769348696,145.60568938389667,0.0151983095902892,-1.6361589997252384,67.12888595079727,142.69837646484376,151.81607234642303,133.5806805832645,132.60564736672077,155.4319533375391,92.39086262442774,77.54084153253152,9.552889967553966,12.533241179335988,2.980351211782022,12.533241179335988,5.142999837215854,506435700,0.0
2022-10-31,151.32656860351562,152.21476020669766,149.92521569193562,151.14893931793952,97943200,149.4481723022461,154.3343776702881,146.49868475656828,146.02945821497954,0.4692265415887391,-1.215081891462443,65.71808251375592,143.2357261657715,153.06650790425942,133.40494442728357,132.60564736672077,155.4319533375391,82.01467753874827,77.32208696171769,2.289544514762042,1.4803081526773385,3.769852667439381,3.769852667439381,5.191638856479405,408492500,0.0
2022-11-01,148.67189025878906,153.40886706506188,147.17185939924275,153.0437301537615,80379300,149.1142150878906,154.2272686767578,146.83302406460226,146.2251939219284,0.6078301426738619,-0.8504994846351821,62.89544227240112,143.46023864746093,153.58274394735,133.33773334757186,132.60564736672077,155.4319533375391,70.38476971220786,81.59676995846128,6.237007665819135,2.0822984615462587,4.154709204272876,6.237007665819135,5.482060084778589,328113200,0.0
2022-11-02,143.12570190429688,150.17195049314788,143.09609701993313,146.9942290649959,93604600,148.6760452270508,154.10849784851075,146.26266680917067,145.9956019206223,0.2670648885483331,-0.6269866099984791,52.094475299323015,143.3926383972168,153.50458616770462,133.28069062672895,136.37552640505737,155.4319533375391,35.42204172273023,62.60716299122879,7.07585347321475,1.5000602343588127,5.575793238855937,7.07585347321475,5.3375540599293805,234508600,0.0
2022-11-03,137.05645751953125,140.92498461939732,136.92815965034873,140.1946956802254,97918500,148.11056915283203,153.976923828125,144.8463269184569,145.33344307609707,-0.4871161576401732,-0.599012519526818,50.49760055495149,143.06944122314454,153.56993046690803,132.56895197938104,136.92815965034873,155.4319533375391,0.6933598122875797,35.50005708240856,3.996824969048589,2.2007172848995538,6.197542253948143,6.197542253948143,5.334029434139434,136590100,0.0
